Token	POS-Tag	OOV	Sentence
aplicação	NOUN	0	quem é responsável pela apuração de atitudes inadequadas de alunos e aplicação de medidas corretivas?
de	ADP	0	quem é responsável pela apuração de atitudes inadequadas de alunos e aplicação de medidas corretivas?
medidas	NOUN	0	quem é responsável pela apuração de atitudes inadequadas de alunos e aplicação de medidas corretivas?
corretivas	ADJ	1	quem é responsável pela apuração de atitudes inadequadas de alunos e aplicação de medidas corretivas?
?	PUNCT	0	quem é responsável pela apuração de atitudes inadequadas de alunos e aplicação de medidas corretivas?
quem	PRON	0	quem compôe a comissão de sindicância?
compôe	VERB	1	quem compôe a comissão de sindicância?
a	DET	0	quem compôe a comissão de sindicância?
comissão	NOUN	0	quem compôe a comissão de sindicância?
de	ADP	0	quem compôe a comissão de sindicância?
sindicância	NOUN	1	quem compôe a comissão de sindicância?
?	PUNCT	0	quem compôe a comissão de sindicância?
o	PRON	0	o que compete ao reitor?
que	PRON	0	o que compete ao reitor?
compete	VERB	1	o que compete ao reitor?
ao	ADP	0	o que compete ao reitor?
reitor	NOUN	0	o que compete ao reitor?
?	PUNCT	0	o que compete ao reitor?
a	DET	0	a aprovação nas disciplinas depende do que?
aprovação	NOUN	0	a aprovação nas disciplinas depende do que?
nas	ADP	0	a aprovação nas disciplinas depende do que?
disciplinas	NOUN	0	a aprovação nas disciplinas depende do que?
depende	VERB	0	a aprovação nas disciplinas depende do que?
do	PRON	0	a aprovação nas disciplinas depende do que?
que	PRON	0	a aprovação nas disciplinas depende do que?
?	PUNCT	0	a aprovação nas disciplinas depende do que?
qual	PRON	0	qual o número mínimo de alunos para se ter uma disciplina regular?
o	DET	0	qual o número mínimo de alunos para se ter uma disciplina regular?
número	NOUN	0	qual o número mínimo de alunos para se ter uma disciplina regular?
mínimo	ADJ	0	qual o número mínimo de alunos para se ter uma disciplina regular?
de	ADP	0	qual o número mínimo de alunos para se ter uma disciplina regular?
alunos	NOUN	0	qual o número mínimo de alunos para se ter uma disciplina regular?
para	SCONJ	0	qual o número mínimo de alunos para se ter uma disciplina regular?
se	PRON	0	qual o número mínimo de alunos para se ter uma disciplina regular?
ter	VERB	0	qual o número mínimo de alunos para se ter uma disciplina regular?
uma	DET	0	qual o número mínimo de alunos para se ter uma disciplina regular?
disciplina	NOUN	0	qual o número mínimo de alunos para se ter uma disciplina regular?
regular	ADJ	0	qual o número mínimo de alunos para se ter uma disciplina regular?
?	PUNCT	0	qual o número mínimo de alunos para se ter uma disciplina regular?
quem	PRON	0	quem é responsável pela verificação do cumprimento das atividades complementares?
é	AUX	0	quem é responsável pela verificação do cumprimento das atividades complementares?
responsável	ADJ	0	quem é responsável pela verificação do cumprimento das atividades complementares?
pela	ADP	0	quem é responsável pela verificação do cumprimento das atividades complementares?
verificação	NOUN	1	quem é responsável pela verificação do cumprimento das atividades complementares?
do	ADP	0	quem é responsável pela verificação do cumprimento das atividades complementares?
cumprimento	NOUN	0	quem é responsável pela verificação do cumprimento das atividades complementares?
das	ADP	0	quem é responsável pela verificação do cumprimento das atividades complementares?
atividades	NOUN	0	quem é responsável pela verificação do cumprimento das atividades complementares?
complementares	ADJ	0	quem é responsável pela verificação do cumprimento das atividades complementares?
?	PUNCT	0	quem é responsável pela verificação do cumprimento das atividades complementares?
qual	DET	0	qual a frequência mínima exigida para aprovação em uma disciplina?
a	DET	0	qual a frequência mínima exigida para aprovação em uma disciplina?
frequência	NOUN	0	qual a frequência mínima exigida para aprovação em uma disciplina?
mínima	ADJ	0	qual a frequência mínima exigida para aprovação em uma disciplina?
exigida	VERB	1	qual a frequência mínima exigida para aprovação em uma disciplina?
para	ADP	0	qual a frequência mínima exigida para aprovação em uma disciplina?
aprovação	NOUN	0	qual a frequência mínima exigida para aprovação em uma disciplina?
em	ADP	0	qual a frequência mínima exigida para aprovação em uma disciplina?
uma	DET	0	qual a frequência mínima exigida para aprovação em uma disciplina?
disciplina	NOUN	0	qual a frequência mínima exigida para aprovação em uma disciplina?
?	PUNCT	0	qual a frequência mínima exigida para aprovação em uma disciplina?
como	ADP	0	como o acadêmico solicita revisão de avaliação de disciplina?
o	DET	0	como o acadêmico solicita revisão de avaliação de disciplina?
acadêmico	NOUN	0	como o acadêmico solicita revisão de avaliação de disciplina?
solicita	VERB	1	como o acadêmico solicita revisão de avaliação de disciplina?
revisão	NOUN	0	como o acadêmico solicita revisão de avaliação de disciplina?
de	ADP	0	como o acadêmico solicita revisão de avaliação de disciplina?
avaliação	NOUN	0	como o acadêmico solicita revisão de avaliação de disciplina?
de	ADP	0	como o acadêmico solicita revisão de avaliação de disciplina?
disciplina	NOUN	0	como o acadêmico solicita revisão de avaliação de disciplina?
?	PUNCT	0	como o acadêmico solicita revisão de avaliação de disciplina?
como	ADV	0	como é organizada a estruta curricular para acadêmicos ingressantes com aproveitamento de crédito ou disciplinas?
é	AUX	0	como é organizada a estruta curricular para acadêmicos ingressantes com aproveitamento de crédito ou disciplinas?
organizada	VERB	0	como é organizada a estruta curricular para acadêmicos ingressantes com aproveitamento de crédito ou disciplinas?
a	DET	0	como é organizada a estruta curricular para acadêmicos ingressantes com aproveitamento de crédito ou disciplinas?
estruta	NOUN	1	como é organizada a estruta curricular para acadêmicos ingressantes com aproveitamento de crédito ou disciplinas?
curricular	ADJ	1	como é organizada a estruta curricular para acadêmicos ingressantes com aproveitamento de crédito ou disciplinas?
para	ADP	0	como é organizada a estruta curricular para acadêmicos ingressantes com aproveitamento de crédito ou disciplinas?
acadêmicos	NOUN	0	como é organizada a estruta curricular para acadêmicos ingressantes com aproveitamento de crédito ou disciplinas?
ingressantes	ADJ	1	como é organizada a estruta curricular para acadêmicos ingressantes com aproveitamento de crédito ou disciplinas?
com	ADP	0	como é organizada a estruta curricular para acadêmicos ingressantes com aproveitamento de crédito ou disciplinas?
aproveitamento	NOUN	0	como é organizada a estruta curricular para acadêmicos ingressantes com aproveitamento de crédito ou disciplinas?
de	ADP	0	como é organizada a estruta curricular para acadêmicos ingressantes com aproveitamento de crédito ou disciplinas?
crédito	NOUN	0	como é organizada a estruta curricular para acadêmicos ingressantes com aproveitamento de crédito ou disciplinas?
ou	CCONJ	0	como é organizada a estruta curricular para acadêmicos ingressantes com aproveitamento de crédito ou disciplinas?
disciplinas	NOUN	0	como é organizada a estruta curricular para acadêmicos ingressantes com aproveitamento de crédito ou disciplinas?
?	PUNCT	0	como é organizada a estruta curricular para acadêmicos ingressantes com aproveitamento de crédito ou disciplinas?
como	ADP	0	como o aluno deve solicitar a revisão de sua frequência em uma disciplina?
o	DET	0	como o aluno deve solicitar a revisão de sua frequência em uma disciplina?
aluno	NOUN	0	como o aluno deve solicitar a revisão de sua frequência em uma disciplina?
deve	VERB	0	como o aluno deve solicitar a revisão de sua frequência em uma disciplina?
solicitar	VERB	1	como o aluno deve solicitar a revisão de sua frequência em uma disciplina?
a	DET	0	como o aluno deve solicitar a revisão de sua frequência em uma disciplina?
revisão	NOUN	0	como o aluno deve solicitar a revisão de sua frequência em uma disciplina?
de	ADP	0	como o aluno deve solicitar a revisão de sua frequência em uma disciplina?
sua	DET	0	como o aluno deve solicitar a revisão de sua frequência em uma disciplina?
frequência	NOUN	0	como o aluno deve solicitar a revisão de sua frequência em uma disciplina?
em	ADP	0	como o aluno deve solicitar a revisão de sua frequência em uma disciplina?
uma	DET	0	como o aluno deve solicitar a revisão de sua frequência em uma disciplina?
disciplina	NOUN	0	como o aluno deve solicitar a revisão de sua frequência em uma disciplina?
?	PUNCT	0	como o aluno deve solicitar a revisão de sua frequência em uma disciplina?
em	ADP	0	em quantas discplinas o acadêmico poderá inscrever-se durante o período letivo especial?
quantas	PRON	1	em quantas discplinas o acadêmico poderá inscrever-se durante o período letivo especial?
discplinas	PROPN	1	em quantas discplinas o acadêmico poderá inscrever-se durante o período letivo especial?
o	DET	0	em quantas discplinas o acadêmico poderá inscrever-se durante o período letivo especial?
acadêmico	NOUN	0	em quantas discplinas o acadêmico poderá inscrever-se durante o período letivo especial?
poderá	VERB	0	em quantas discplinas o acadêmico poderá inscrever-se durante o período letivo especial?
inscrever-se	VERB	1	em quantas discplinas o acadêmico poderá inscrever-se durante o período letivo especial?
durante	ADP	0	em quantas discplinas o acadêmico poderá inscrever-se durante o período letivo especial?
o	DET	0	em quantas discplinas o acadêmico poderá inscrever-se durante o período letivo especial?
período	NOUN	0	em quantas discplinas o acadêmico poderá inscrever-se durante o período letivo especial?
letivo	ADJ	1	em quantas discplinas o acadêmico poderá inscrever-se durante o período letivo especial?
especial	ADJ	0	em quantas discplinas o acadêmico poderá inscrever-se durante o período letivo especial?
?	PUNCT	0	em quantas discplinas o acadêmico poderá inscrever-se durante o período letivo especial?
qual	PRON	0	qual o período maximo de duração do trancamento?
o	DET	0	qual o período maximo de duração do trancamento?
período	NOUN	0	qual o período maximo de duração do trancamento?
maximo	ADJ	1	qual o período maximo de duração do trancamento?
de	ADP	0	qual o período maximo de duração do trancamento?
duração	NOUN	0	qual o período maximo de duração do trancamento?
do	ADP	0	qual o período maximo de duração do trancamento?
trancamento	NOUN	1	qual o período maximo de duração do trancamento?
?	PUNCT	0	qual o período maximo de duração do trancamento?
como	ADV	0	como faço para não perder o vínculo acadêmico?
faço	VERB	1	como faço para não perder o vínculo acadêmico?
para	SCONJ	0	como faço para não perder o vínculo acadêmico?
não	ADV	0	como faço para não perder o vínculo acadêmico?
perder	VERB	0	como faço para não perder o vínculo acadêmico?
o	DET	0	como faço para não perder o vínculo acadêmico?
vínculo	NOUN	0	como faço para não perder o vínculo acadêmico?
acadêmico	ADJ	0	como faço para não perder o vínculo acadêmico?
?	PUNCT	0	como faço para não perder o vínculo acadêmico?
qual	PRON	0	qual a carga horária mínima do encontro presencial?
a	DET	0	qual a carga horária mínima do encontro presencial?
carga	NOUN	0	qual a carga horária mínima do encontro presencial?
horária	NOUN	1	qual a carga horária mínima do encontro presencial?
mínima	ADJ	0	qual a carga horária mínima do encontro presencial?
do	ADP	0	qual a carga horária mínima do encontro presencial?
encontro	NOUN	0	qual a carga horária mínima do encontro presencial?
presencial	ADJ	1	qual a carga horária mínima do encontro presencial?
